,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
2770,569264118219214848,negative,1.0,Late Flight,1.0,Southwest,,chuxtina,,0,@SouthwestAir okay I understand a delay one way. But both ways? C'mon #annoyed #flights,"[36.15093569, -115.27959887]",2015-02-21 14:35:16-08:00,"Los Angeles, CA",Pacific Time (US & Canada)
825,569684282706259968,negative,1.0,Late Flight,1.0,United,,bobgiolito,,0,"@united You load our plane at ORD knowing pilots are 2 hrs Late Flight, then discover plane needs to be fueled? #WTF #united #incompetent",,2015-02-22 18:24:51-08:00,"Los Angeles, CA",Pacific Time (US & Canada)
5406,569576236541825024,negative,1.0,Late Flight,1.0,US Airways,,jph_sc,,0,@USAirways missing our connection due to delay out of @LAS. Told not looking good for tmrw either. We will be stuck in #CLT. Help!,,2015-02-22 11:15:31-08:00,"Charleston, SC",Eastern Time (US & Canada)
3579,567752009806131200,negative,0.6923,Flight Booking Problems,0.6923,Southwest,,jonw4570,,0,@SouthwestAir no had to rebook my flight myself and am about to board in bham.,,2015-02-17 10:26:42-08:00,"Huntsville, AL",Central Time (US & Canada)
6528,570262528539779073,neutral,0.6786,,,American,,BriannAtl35,,0,@AmericanAir hook me up with a free trip to Barbados and I will tell you the secret beaches to see,,2015-02-24 08:42:36-08:00,JAWJA,Central Time (US & Canada)
512,570010976608780288,negative,1.0,Lost Luggage,0.6667,United,,MikeShor,,0,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,,2015-02-23 16:03:01-08:00,"Coventry, Connecticut",Eastern Time (US & Canada)
3700,570168203470446592,neutral,1.0,,,Delta,,peteiuvara,,0,"@JetBlue here we go again, 2nd round trip to CA in a week #TrueBlue",,2015-02-24 02:27:47-08:00,New York,Eastern Time (US & Canada)
4244,569234639233142784,negative,1.0,Customer Service Issue,0.3532,Delta,,BernardLeCroix,,0,@JetBlue I guess I have to redo the Flight Booking Problems. Ugh!,,2015-02-21 12:38:08-08:00,"Providence, RI",Eastern Time (US & Canada)
6731,570090252544708608,neutral,1.0,,,American,,CineDrones,,0,"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",,2015-02-23 21:18:02-08:00,"Orlando, FL ",Eastern Time (US & Canada)
7645,569613473845542912,negative,1.0,Lost Luggage,1.0,American,,lindseyjerin,,0,"@AmericanAir you think I haven't tried that multiple times?? The ""status"" of my bag is that it should've been here YESTERDAY. So disgusted.",,2015-02-22 13:43:29-08:00,"Alexandria, VA",Quito
3997,569671435309809664,positive,1.0,,,Delta,,twofishtacos,,0,@JetBlue thanks for the quick response! Fingers crossed the plane gets here then,,2015-02-22 17:33:48-08:00,New York City,Eastern Time (US & Canada)
4650,568215628890411009,neutral,1.0,,,Delta,,nngoc92,,0,"@JetBlue If there's a schedule change on my tix, can you change the the destination airport to a sister airport (like EWR and JFK)?",,2015-02-18 17:08:57-08:00,02861,Eastern Time (US & Canada)
5914,568605001666449408,positive,1.0,,,US Airways,,ritapitas,,0,"@USAirways Thank you, @USAirways!  Your fare to from DTW to DCA was much lower than @Delta and @SouthwestAir!  Thank you! You won me over!",,2015-02-19 18:56:11-08:00,"Farmington Hills, MI",Eastern Time (US & Canada)
5534,569484458744807425,negative,1.0,Customer Service Issue,1.0,US Airways,,mturkos,,0,"@USAirways I have LITERALLY been on hold since 3am est.PlatinumEventually hung up &amp; again back on hold. Understand weather, but ridiculous.",,2015-02-22 05:10:50-08:00,"Belmar, NJ",Quito
2854,569184833361936387,neutral,0.6843,,0.0,Southwest,,BavarianLin,,0,@SouthwestAir I DM'd you,"[30.26196639, -97.75945775]",2015-02-21 09:20:13-08:00,New Jersey / Munich,Eastern Time (US & Canada)
3707,570077234570010624,negative,1.0,Flight Attendant Complaints,0.6718,Delta,,williamzitser,,0,@JetBlue we have. Twice. They said they can't dim those lights. But they did on our first flight.,,2015-02-23 20:26:18-08:00,NYC,Central Time (US & Canada)
2171,567862940348579840,negative,1.0,Late Flight,0.3419,United,,Tgoody9,,0,@united I've been doing this for 15 years and I've never had this many issues with any other airline.,"[40.69428253, -74.17219198]",2015-02-17 17:47:30-08:00,"Sarasota, Florida ",Central Time (US & Canada)
1635,568760315569053696,negative,1.0,longlines,0.6677,United,,CeC,,0,@united don't know if you are aware that ALL of your premier access lines are closed in your terminal. I feel the love.,,2015-02-20 05:13:20-08:00,Naperville,Paris
564,569966422744395776,neutral,1.0,,,United,,RoatanGallery,,0,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",,2015-02-23 13:05:59-08:00,"Roatan, Islas de la Bahia",Eastern Time (US & Canada)
3555,567769620648828929,neutral,0.6591,,,Southwest,,TomVH,,0,@SouthwestAir thank you for the response. How can I got about getting the points onto my rewards account?,,2015-02-17 11:36:40-08:00,Michigan,Eastern Time (US & Canada)
218,568572344056180737,neutral,0.6673,,,Virgin America,,adavidson26,,0,@VirginAmerica is my new go to airline,,2015-02-19 16:46:25-08:00,Bay Area,Pacific Time (US & Canada)
332,570288349392605186,negative,0.6495,Can't Tell,0.6495,United,,lotusfitness,,0,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp;C. #Flyingainteasy,,2015-02-24 10:25:12-08:00,"Washington, DC",Eastern Time (US & Canada)
3131,568562728585064449,positive,1.0,,,Southwest,,bjpoppe,,0,@SouthwestAir @MichaelBColeman - thanks for making new direct flight to San Francisco.,,2015-02-19 16:08:12-08:00,"Columbus, Ohio",Eastern Time (US & Canada)
5066,570012549631975424,negative,0.6762,Customer Service Issue,0.6762,US Airways,,bellaljoseph,,0,@USAirways @AmericanAir need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @Delta #rude,,2015-02-23 16:09:16-08:00,citizen of the world,Arizona
3215,568440514506301440,neutral,0.6819,,,Southwest,,segeorgeff,,3,"@southwestair has 22 employees on Social Care Team, 4 staff the Listening Ctr. at any time-rest of spots filled by other areas. #RaganDisney",,2015-02-19 08:02:34-08:00,"San Antonio, Texas",Tehran
4159,569485297639149568,negative,1.0,Customer Service Issue,1.0,Delta,,tonytouch09,,0,@JetBlue won't see my money again after their poor service    should have stuck with virgin america what was i thinking trying jetblue???,,2015-02-22 05:14:10-08:00,London/NYC,London
2695,569483642931691520,negative,0.6843,Cancelled Flight,0.6843,Southwest,,marysilvadoctor,,0,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,"[41.65451582, -70.61064187]",2015-02-22 05:07:35-08:00,"Nashville, TN",Central Time (US & Canada)
6503,570272235639828480,negative,1.0,longlines,0.633,American,,cmrqt,,0,@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in,,2015-02-24 09:21:10-08:00,Everywhere,Central Time (US & Canada)
7707,569600780048560128,negative,1.0,Bad Flight,0.3688,American,,sa_craig,,0,"@AmericanAir and how is this not a mechanical issue? All evidence points to the idea that it’s the ILS at CLL at fault, not the weather.",,2015-02-22 12:53:03-08:00,"College Station, TX",Central Time (US & Canada)
1909,568252787756302336,negative,1.0,Late Flight,1.0,United,,Belendelcanto,,0,@united well the income flight to dca to take us to ewr was delayed and it made us miss our connection to FLL so yes hotels were necessary,,2015-02-18 19:36:36-08:00,Seattle,Hawaii
5487,569523293356630016,negative,1.0,Customer Service Issue,0.6204,US Airways,,dailylaurel,,0,@USAirways my option is to use twitter. Most of the people working for u have no clue what they do. they tell you to go to A4 but its b16,,2015-02-22 07:45:09-08:00,Bruxelle-Paris-Marseille-(BPM),Athens
6849,570004519679074304,positive,0.7066,,,American,,Darth_Roo,,0,@AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!,,2015-02-23 15:37:22-08:00,Somewhere on Tyneside,London
7090,569886516505407488,negative,1.0,Customer Service Issue,1.0,American,,cumulusmind,,0,@AmericanAir =UNAmerican Airlines just lies and poor customer services...,,2015-02-23 07:48:28-08:00,Everywhere ,Mountain Time (US & Canada)
1100,569366337929105408,neutral,0.6698,,0.0,United,,WM_j_MW,,0,@united 24 seats available on the 2:15 pm from ORD to RDU...I need 2 seats please,,2015-02-21 21:21:27-08:00,"Wake Forest, NC",Eastern Time (US & Canada)
4433,568796240319639552,neutral,0.6702,,,Delta,,JetBlueNews,,0,@JetBlue Airways Hits New 52-Week High at $17.58 (JBLU) - sleekmoney http://t.co/zdKXn4kTOu,,2015-02-20 07:36:06-08:00,USA,Sydney
3737,570035525761011713,negative,1.0,Late Flight,1.0,Delta,,DatingRev,,0,@JetBlue I guess you weren't able to do anything to improve the time.. and now it looks even Late Flightr.. going to be a #zombie tomorrow,,2015-02-23 17:40:34-08:00,"Los Angeles, CA",Eastern Time (US & Canada)
7127,569864892695490560,negative,0.6438,Cancelled Flight,0.3406,American,,jameswester,,0,@AmericanAir Thanks. Took care of it. Issue was IVR was unclear and took too long to get a call-back option. Would love to see that fixed.,,2015-02-23 06:22:32-08:00,DFW,Central Time (US & Canada)
1608,568797966489690112,negative,1.0,Late Flight,0.6832,United,,Azraellius,,0,@united no because you will charge me or delay me further. United 1612 still waiting.,,2015-02-20 07:42:57-08:00,"Orlando, FL",Eastern Time (US & Canada)
5347,569625599570014209,negative,0.6917,Late Flight,0.6917,US Airways,,JesseMendelson,,0,@USAirways will you hold #475 today for connecting passengers coming from delayed flights?,,2015-02-22 14:31:40-08:00,Washington DC,Quito
5345,569626841046224896,negative,1.0,Customer Service Issue,0.66,US Airways,,Ariella_Lexi,,0,@USAirways i have been tryng to rsrv a flight over the phone over the past 4 days and keep getting an automated message to call back?!?!?!,,2015-02-22 14:36:36-08:00,Elmwood Park ,Central Time (US & Canada)
4440,568780552964145152,negative,1.0,Flight Attendant Complaints,0.3684,Delta,,mariobonifacio,,0,"Lines may be extra long or security slow, but seems your employees too quick to blame customers who don't arrive 3-4 hours ahead @JetBlue",,2015-02-20 06:33:45-08:00,New York,Eastern Time (US & Canada)
7465,569661509988708352,negative,0.6275,Cancelled Flight,0.3166,American,,SeguineJ,,0,@AmericanAir Hopefully you guys are willing to cover my lovely car rental and living charges...I love being here for two extra days..,,2015-02-22 16:54:22-08:00,"Russell, KS",Central Time (US & Canada)
4229,569245342421491712,negative,1.0,Can't Tell,0.6636,Delta,,AdamJBerry,,0,@JetBlue hopefully this flight Seattle to Boston 2pm will have wifi. Our first one did not and we had to entertain ourselves! #lizaapproved,,2015-02-21 13:20:40-08:00,Provincetown Ma,Eastern Time (US & Canada)
4350,568911851674836992,negative,1.0,Lost Luggage,0.6842,Delta,,HCtwo,,0,"@JetBlue looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats",,2015-02-20 15:15:29-08:00,The City of New York,Eastern Time (US & Canada)
2079,568072822955896832,neutral,0.6793,,0.0,United,,michaelkearn,,0,"@united FAIL set to song. http://t.co/Axpn28xiQB ""United Breaks Guitars"" &lt; LMAO!",,2015-02-18 07:41:29-08:00,"Minneapolis, MN",Central Time (US & Canada)
5022,570081545211375616,negative,1.0,Can't Tell,0.6563,US Airways,,RoxyShepherd,,0,@USAirways I've flown US Airways at least five times. Every single time has been like this. Actions speak louder than words.,,2015-02-23 20:43:26-08:00,"New Orleans, LA",Atlantic Time (Canada)
2661,569584431544971264,neutral,0.6747,,0.0,Southwest,,JoshuaWaldorf,,0,@SouthwestAir how can I check to see if my flight to NYC is expected to be delayed or Cancelled Flightled for this Tuesday?,,2015-02-22 11:48:05-08:00,Texas,Central Time (US & Canada)
1465,568915741551886336,negative,1.0,Customer Service Issue,1.0,United,,cruzontour,,0,"@united incompetent/rude service today. Missed my connecting flight, then the customer service desk was terrible to me. Really upset w untd.","[29.98454639, -95.33856899]",2015-02-20 15:30:57-08:00,"Los Angeles, CA",Alaska
2593,569693012885770240,neutral,1.0,,,Southwest,,andrewhyde,,0,@southwestair Winter Weather for Denver extended for tomorrow by chance? Even to Late Flightr in the day would be super helpful.,,2015-02-22 18:59:33-08:00,Boulder,Central Time (US & Canada)
6685,570139364178530304,negative,1.0,Customer Service Issue,1.0,American,,KyleFerrel,,0,@AmericanAir another generic response guys? Cmon. You're terrible. How about an actual helpful person? Not all the rude employees at LAX,,2015-02-24 00:33:11-08:00,Nevada,America/Los_Angeles
2242,567798174946172928,negative,1.0,Flight Booking Problems,1.0,United,,Kustomers1st,,1,@united Your website Flight Booking Problems experience is an obnoxious upsell-laden disaster for anyone with half a brain.,,2015-02-17 13:30:08-08:00,So Cal,Pacific Time (US & Canada)
2758,569288268530917376,negative,1.0,Customer Service Issue,0.6989,Southwest,,AhamayIkuzus,,0,@SouthwestAir yep after two hours and thirty minutes,,2015-02-21 16:11:14-08:00,St Louis,Central Time (US & Canada)
3843,569941344053018625,negative,1.0,Customer Service Issue,0.6645,Delta,,JeremyVCruz,,0,@JetBlue You respond to complaints about cultural appropriation with more of it!?  You're  now below Spirit Airlines on my fly list.,,2015-02-23 11:26:20-08:00,No soy de aquí ni soy de allá,Atlantic Time (Canada)
1382,568986491608834048,neutral,0.6667,,0.0,United,,callmekaitxo,,0,@united you need to follow me so I can dm you to give you the info,,2015-02-20 20:12:05-08:00,O H I O,Arizona
2541,569890211301191680,neutral,1.0,,,Southwest,,AlMehairiAUH,,0,@SouthwestAir to start daily #B737-700 flights from #Columbus OH to #Oakland on 8AUG #avgeek,,2015-02-23 08:03:09-08:00,Abu Dhabi,Abu Dhabi
5416,569566712397471746,negative,1.0,Late Flight,1.0,US Airways,,ConNyoungjeezy,,0,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here,,2015-02-22 10:37:40-08:00,Boston,Quito
735,569836091651592192,negative,1.0,Lost Luggage,0.3476,United,,crsmoore,,0,"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send.",,2015-02-23 04:28:05-08:00,USA / The World,Eastern Time (US & Canada)
1699,568606225027485696,negative,1.0,Damaged Luggage,1.0,United,,FlyerTalk,,0,@united broke my suitcase &amp; refuses to give me a repair estimate. http://t.co/zOUOwgv3Q6,,2015-02-19 19:01:02-08:00,Where the miles are,Pacific Time (US & Canada)
2847,569203468419751936,negative,1.0,Customer Service Issue,1.0,Southwest,,ItsDTruth,,0,@SouthwestAir I've been on hold almost an hour! I LUV y'all but #ImJustSaying 😔😔😔 http://t.co/t6fYyBHjhL,,2015-02-21 10:34:16-08:00,North Texas,Central Time (US & Canada)
6868,569996776436068354,neutral,0.6778,,0.0,American,,leahstokes,,0,@AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.,,2015-02-23 15:06:36-08:00,"Cambridge, MA, USA",Eastern Time (US & Canada)
2494,569961503308189696,positive,0.3476,,0.0,Southwest,,MsGeekyTeach,,0,@SouthwestAir Just go ahead and start the scavenger hunt after 5 pm today when work is over ;) #DestinationDragons,,2015-02-23 12:46:26-08:00,Las Vegas,Arizona
6435,570306529947193344,negative,1.0,Late Flight,0.3573,American,,TheTPVshow,,0,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface",,2015-02-24 11:37:27-08:00,MN,Central Time (US & Canada)
2491,569969877286461440,positive,0.6912,,0.0,Southwest,,levijunkert,,0,@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!,,2015-02-23 13:19:42-08:00,"San Francisco, CA",Mountain Time (US & Canada)
4571,568448023845572608,neutral,0.6423,,,Delta,,smsuconn,,0,@JetBlue yes he and all the princesses. Trying to get to the #glassslipperchallenge at WDW.,,2015-02-19 08:32:24-08:00,"Alexandria, VA",Eastern Time (US & Canada)
5780,568913418092224512,negative,1.0,Customer Service Issue,1.0,US Airways,,chrisseifert83,,0,@USAirways not happening #worstairlineever also Marie Burroughs is the worst customer service rep ever #yourairlinesucks,,2015-02-20 15:21:43-08:00,"Stamford, Ct",Eastern Time (US & Canada)
3646,570296110633381889,neutral,1.0,,,Delta,,johnfmartin67,,0,"@JetBlue Submitted, hoping for quick decision, tied to another donation we just received:
Proposal- 27th Annual Gala
Org- Boundless Readers",,2015-02-24 10:56:03-08:00,Chicago,Newfoundland
